"School Year",State,"NCES LEA ID",LEA,School,"NCES SCH ID","Data Group","Data Description",Value,Denominator,Numerator,Population,Subgroup,Characteristics,Age/Grade,"Academic Subject","Program Type",Outcome
2016-2017,WISCONSIN,5510350,"Neillsville School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510380,"Nekoosa School District",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510440,"New Auburn School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510500,"New Glarus School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510530,"New Holstein School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510560,"New Lisbon School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510590,"New London School District",,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510620,"New Richmond School District",,,814,"Chronic absenteeism table",22,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510830,"Oak Creek-Franklin Joint School District",,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510890,"Oconomowoc Area School District",,,814,"Chronic absenteeism table",13,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510920,"Oconto Unified School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510950,"Oconto Falls Public School District",,,814,"Chronic absenteeism table",18,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5510980,"Omro School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511010,"Onalaska School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511100,"Oregon School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511130,"Parkview School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511160,"Osceola School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511190,"Oshkosh Area School District",,,814,"Chronic absenteeism table",71,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511220,"Osseo-Fairchild School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511310,"Owen-Withee School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511350,"Palmyra-Eagle Area School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511370,"Pardeeville Area School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511580,"Pepin Area School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511610,"Peshtigo School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511640,"Pewaukee School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511730,"Phillips School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511790,"Pittsville School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511820,"Tri-County Area School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511850,"Platteville School District",,,814,"Chronic absenteeism table",18,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511940,"Plymouth Joint School District",,,814,"Chronic absenteeism table",10,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5511970,"Port Edwards School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512000,"Port Washington-Saukville School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512030,"South Shore School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512060,"Portage Community School District",,,814,"Chronic absenteeism table",14,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512090,"Potosi School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512120,"Poynette School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512150,"Prairie du Chien Area School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512180,"Prairie Farm Public School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512210,"Prentice School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512240,"Prescott School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512300,"Princeton School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512330,"Pulaski Community School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512360,"Racine Unified School District",,,814,"Chronic absenteeism table",720,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512420,"Randolph School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512450,"Random Lake School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512540,"Kickapoo Area School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512660,"Reedsburg School District",,,814,"Chronic absenteeism table",25,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512690,"Reedsville School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512720,"Rhinelander School District",,,814,"Chronic absenteeism table",18,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512810,"Rice Lake Area School District",,,814,"Chronic absenteeism table",24,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512960,"Richland School District",,,814,"Chronic absenteeism table",24,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5512990,"Rio Community School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513020,"Ripon Area School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513050,"River Falls School District",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513170,"D C Everest Area School District",,,814,"Chronic absenteeism table",41,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513230,"Saint Croix Falls School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513260,"Saint Francis School District",,,814,"Chronic absenteeism table",14,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513290,"Central/Westosha UHS School District",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513410,"Sauk Prairie School District",,,814,"Chronic absenteeism table",26,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513470,"Seneca Area School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513530,"Seymour Community School District",,,814,"Chronic absenteeism table",15,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513620,"Shawano School District",,,814,"Chronic absenteeism table",32,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513650,"Sheboygan Area School District",,,814,"Chronic absenteeism table",95,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513680,"Sheboygan Falls School District",,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513710,"Shell Lake School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513770,"Shiocton School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513800,"Shorewood School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513830,"Shullsburg School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513860,"Silver Lake J1 School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513890,"Siren School District",,,814,"Chronic absenteeism table",15,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513950,"Slinger School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5513980,"Solon Springs School District",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514010,"Somerset School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514040,"South Milwaukee School District",,,814,"Chronic absenteeism table",17,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514160,"Sparta Area School District",,,814,"Chronic absenteeism table",8,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514220,"Spooner Area School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514250,"River Valley School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514430,"Stanley-Boyd Area School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514490,"Stevens Point Area Public School District",,,814,"Chronic absenteeism table",59,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514550,"Stoughton Area School District",,,814,"Chronic absenteeism table",34,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514580,"Stratford School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514610,"Sturgeon Bay School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514640,"Sun Prairie Area School District",,,814,"Chronic absenteeism table",64,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514670,"Superior School District",,,814,"Chronic absenteeism table",40,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514700,"Suring Public School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514880,"Tigerton School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514910,"Tomah Area School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514940,"Tomahawk School District",,,814,"Chronic absenteeism table",12,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5514970,"Flambeau School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515060,"Turtle Lake School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515120,"Two Rivers Public School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515150,"Union Grove UHS School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515210,"Valders Area School District",,,814,"Chronic absenteeism table",4,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515330,"Verona Area School District",,,814,"Chronic absenteeism table",36,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515360,"Viroqua Area School District",,,814,"Chronic absenteeism table",11,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515390,"Wabeno Area School District",,,814,"Chronic absenteeism table",9,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515450,"Walworth J1 School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515480,"Big Foot UHS School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515540,"Washburn School District",,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515660,"Waterford Graded J1 School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515720,"Waterloo School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515750,"Watertown Unified School District",,,814,"Chronic absenteeism table",36,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515780,"Waukesha School District",,,814,"Chronic absenteeism table",74,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515810,"Waunakee Community School District",,,814,"Chronic absenteeism table",9,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515840,"Waupaca School District",,,814,"Chronic absenteeism table",26,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515870,"Waupun School District",,,814,"Chronic absenteeism table",13,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515900,"Wausau School District",,,814,"Chronic absenteeism table",91,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515930,"Wausaukee School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515960,"Wautoma Area School District",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5515990,"Wauwatosa School District",,,814,"Chronic absenteeism table",43,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516230,"Webster School District",,,814,"Chronic absenteeism table",6,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516260,"West Allis-West Milwaukee School District",,,814,"Chronic absenteeism table",105,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516290,"West Bend School District",,,814,"Chronic absenteeism table",31,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516320,"West De Pere School District",,,814,"Chronic absenteeism table",7,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516350,"West Salem School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516410,"Westby Area School District",,,814,"Chronic absenteeism table",1,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516440,"Westfield School District",,,814,"Chronic absenteeism table",2,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516470,"Weston School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516500,"Weyauwega-Fremont School District",,,814,"Chronic absenteeism table",9,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516590,"White Lake School District",,,814,"Chronic absenteeism table",5,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516650,"Whitehall School District",,,814,"Chronic absenteeism table",3,,,"Chronically Absent Students",Homeless,,,,,
2016-2017,WISCONSIN,5516680,"Whitewater Unified School District",,,814,"Chronic absenteeism table",18,,,"Chronically Absent Students",Homeless,,,,,
